client_code,date,amount,currency,type,category,description,balance,merchant
CLIENT_044,2025-07-16,-45286.893255580115,KZT,debit,games,Транзакция games на сумму 45286.89 ₸,357415.8204404089,Merchant_28
CLIENT_044,2025-04-20,80874.48492765319,KZT,credit,кафе,Транзакция кафе на сумму 80874.48 ₸,438290.3053680621,Merchant_17
CLIENT_044,2025-05-06,-47665.28910984757,KZT,debit,люкс,Транзакция люкс на сумму 47665.29 ₸,390625.01625821454,Merchant_37
CLIENT_044,2025-08-18,-41455.5267834336,KZT,debit,yandex,Транзакция yandex на сумму 41455.53 ₸,349169.489474781,Merchant_62
CLIENT_044,2025-06-17,-45106.30295863317,KZT,debit,streaming,Транзакция streaming на сумму 45106.30 ₸,304063.1865161478,Merchant_91
CLIENT_044,2025-06-09,123676.46310326262,KZT,credit,валюта,Транзакция валюта на сумму 123676.46 ₸,427739.6496194104,Merchant_85
CLIENT_044,2025-09-10,-37864.377821601614,KZT,debit,ресторан,Транзакция ресторан на сумму 37864.38 ₸,389875.27179780876,Merchant_31
CLIENT_044,2025-04-14,90370.55547389024,KZT,credit,стриминг,Транзакция стриминг на сумму 90370.56 ₸,480245.827271699,Merchant_56
CLIENT_044,2025-04-19,-44834.282752310195,KZT,debit,туризм,Транзакция туризм на сумму 44834.28 ₸,435411.54451938876,Merchant_57
CLIENT_044,2025-08-02,-31296.69479667398,KZT,debit,music,Транзакция music на сумму 31296.69 ₸,404114.8497227148,Merchant_73
CLIENT_044,2025-03-24,106419.23161768976,KZT,credit,yandex,Транзакция yandex на сумму 106419.23 ₸,510534.0813404046,Merchant_42
CLIENT_044,2025-05-02,61180.93852137454,KZT,credit,билет,Транзакция билет на сумму 61180.94 ₸,571715.0198617792,Merchant_65
CLIENT_044,2025-09-09,-22956.071673403923,KZT,debit,subscription,Транзакция subscription на сумму 22956.07 ₸,548758.9481883752,Merchant_72
CLIENT_044,2025-09-03,-33140.67002086624,KZT,debit,премиум,Транзакция премиум на сумму 33140.67 ₸,515618.278167509,Merchant_69
CLIENT_044,2025-08-27,-8774.518211150764,KZT,debit,музыка,Транзакция музыка на сумму 8774.52 ₸,506843.75995635823,Merchant_29
CLIENT_044,2025-05-22,-17668.76593464534,KZT,debit,игры,Транзакция игры на сумму 17668.77 ₸,489174.9940217129,Merchant_8
CLIENT_044,2025-08-26,-14528.593319733403,KZT,debit,online,Транзакция online на сумму 14528.59 ₸,474646.4007019795,Merchant_53
CLIENT_044,2025-06-06,-39163.970634576755,KZT,debit,софт,Транзакция софт на сумму 39163.97 ₸,435482.4300674028,Merchant_76
CLIENT_044,2025-06-20,-33508.738565708416,KZT,debit,украшения,Транзакция украшения на сумму 33508.74 ₸,401973.6915016944,Merchant_78
CLIENT_044,2025-09-11,-34847.42855146206,KZT,debit,образование,Транзакция образование на сумму 34847.43 ₸,367126.2629502323,Merchant_26
CLIENT_044,2025-06-03,-8898.357665601758,KZT,debit,метро,Транзакция метро на сумму 8898.36 ₸,358227.90528463054,Merchant_28
CLIENT_044,2025-08-30,-21887.94993801334,KZT,debit,currency exchange,Транзакция currency exchange на сумму 21887.95 ₸,336339.9553466172,Merchant_3
CLIENT_044,2025-03-27,-27530.867267580274,KZT,debit,fitness,Транзакция fitness на сумму 27530.87 ₸,308809.0880790369,Merchant_57
CLIENT_044,2025-04-05,-27773.402492337955,KZT,debit,супермаркет,Транзакция супермаркет на сумму 27773.40 ₸,281035.68558669894,Merchant_45
CLIENT_044,2025-08-29,-29411.442439586976,KZT,debit,streaming,Транзакция streaming на сумму 29411.44 ₸,251624.24314711196,Merchant_20
CLIENT_044,2025-06-23,-39599.52918849129,KZT,debit,ресторан,Транзакция ресторан на сумму 39599.53 ₸,212024.71395862068,Merchant_83
CLIENT_044,2025-04-02,-11176.340109537032,KZT,debit,premium,Транзакция premium на сумму 11176.34 ₸,200848.37384908364,Merchant_26
CLIENT_044,2025-08-29,-23551.067582880936,KZT,debit,music,Транзакция music на сумму 23551.07 ₸,177297.3062662027,Merchant_32
CLIENT_044,2025-08-09,130118.72645808928,KZT,credit,бензин,Транзакция бензин на сумму 130118.73 ₸,307416.032724292,Merchant_91
CLIENT_044,2025-08-06,-26060.582369782886,KZT,debit,евро,Транзакция евро на сумму 26060.58 ₸,281355.4503545091,Merchant_43
CLIENT_044,2025-09-07,-14801.694876134563,KZT,debit,золото,Транзакция золото на сумму 14801.69 ₸,266553.75547837454,Merchant_61
CLIENT_044,2025-06-24,-22456.916870676767,KZT,debit,авиабилет,Транзакция авиабилет на сумму 22456.92 ₸,244096.83860769778,Merchant_80
CLIENT_044,2025-08-03,132172.22467132652,KZT,credit,основные траты,Транзакция основные траты на сумму 132172.22 ₸,376269.0632790243,Merchant_71
CLIENT_044,2025-06-30,143882.21166662563,KZT,credit,software,Транзакция software на сумму 143882.21 ₸,520151.27494564996,Merchant_70
CLIENT_044,2025-04-26,111431.47859282243,KZT,credit,украшения,Транзакция украшения на сумму 111431.48 ₸,631582.7535384723,Merchant_97
CLIENT_044,2025-04-17,134912.83890808094,KZT,credit,транспорт,Транзакция транспорт на сумму 134912.84 ₸,766495.5924465533,Merchant_96
CLIENT_044,2025-09-13,-28914.549539724867,KZT,debit,онлайн,Транзакция онлайн на сумму 28914.55 ₸,737581.0429068285,Merchant_2
CLIENT_044,2025-09-03,107677.85161154573,KZT,credit,образование,Транзакция образование на сумму 107677.85 ₸,845258.8945183742,Merchant_74
CLIENT_044,2025-08-30,75283.80012967315,KZT,credit,perfume,Транзакция perfume на сумму 75283.80 ₸,920542.6946480474,Merchant_30
CLIENT_044,2025-05-27,-34277.72429826358,KZT,debit,sport,Транзакция sport на сумму 34277.72 ₸,886264.9703497839,Merchant_31
CLIENT_044,2025-05-12,80598.25807147994,KZT,credit,gold,Транзакция gold на сумму 80598.26 ₸,966863.2284212639,Merchant_51
CLIENT_044,2025-05-29,-31559.314924928138,KZT,debit,gold,Транзакция gold на сумму 31559.31 ₸,935303.9134963357,Merchant_31
CLIENT_044,2025-07-09,-30272.519071991574,KZT,debit,образование,Транзакция образование на сумму 30272.52 ₸,905031.3944243442,Merchant_63
CLIENT_044,2025-07-24,-32172.877693950162,KZT,debit,education,Транзакция education на сумму 32172.88 ₸,872858.516730394,Merchant_43
CLIENT_044,2025-08-01,-31650.388495744577,KZT,debit,бензин,Транзакция бензин на сумму 31650.39 ₸,841208.1282346494,Merchant_41
CLIENT_044,2025-04-09,-47318.23124111113,KZT,debit,продукты,Транзакция продукты на сумму 47318.23 ₸,793889.8969935382,Merchant_3
CLIENT_044,2025-04-13,-6766.66323549888,KZT,debit,обмен валют,Транзакция обмен валют на сумму 6766.66 ₸,787123.2337580394,Merchant_57
CLIENT_044,2025-04-17,-15567.092109815238,KZT,debit,gold,Транзакция gold на сумму 15567.09 ₸,771556.1416482242,Merchant_10
CLIENT_044,2025-06-13,-40310.30330618668,KZT,debit,косметика,Транзакция косметика на сумму 40310.30 ₸,731245.8383420375,Merchant_7
CLIENT_044,2025-05-20,40821.11918573924,KZT,credit,спорт,Транзакция спорт на сумму 40821.12 ₸,772066.9575277767,Merchant_54
CLIENT_044,2025-08-31,-31990.02286187027,KZT,debit,streaming,Транзакция streaming на сумму 31990.02 ₸,740076.9346659065,Merchant_29
CLIENT_044,2025-07-07,-9543.67024032696,KZT,debit,софт,Транзакция софт на сумму 9543.67 ₸,730533.2644255795,Merchant_99
CLIENT_044,2025-08-31,-28877.86693778362,KZT,debit,gold,Транзакция gold на сумму 28877.87 ₸,701655.3974877958,Merchant_26
CLIENT_044,2025-04-20,-10854.307500722447,KZT,debit,gold,Транзакция gold на сумму 10854.31 ₸,690801.0899870733,Merchant_52
CLIENT_044,2025-07-16,-7519.020736108381,KZT,debit,золото,Транзакция золото на сумму 7519.02 ₸,683282.0692509649,Merchant_13
CLIENT_044,2025-09-02,60269.96001564089,KZT,credit,конвертация,Транзакция конвертация на сумму 60269.96 ₸,743552.0292666059,Merchant_4
CLIENT_044,2025-07-13,140437.96234063397,KZT,credit,основные траты,Транзакция основные траты на сумму 140437.96 ₸,883989.9916072398,Merchant_6
CLIENT_044,2025-08-24,-25069.038463699977,KZT,debit,books,Транзакция books на сумму 25069.04 ₸,858920.9531435398,Merchant_19
CLIENT_044,2025-03-25,-48175.12262035368,KZT,debit,sport,Транзакция sport на сумму 48175.12 ₸,810745.8305231861,Merchant_18
CLIENT_044,2025-05-03,-33786.440453789895,KZT,debit,streaming,Транзакция streaming на сумму 33786.44 ₸,776959.3900693962,Merchant_96
CLIENT_044,2025-07-18,-28396.18113091165,KZT,debit,парфюм,Транзакция парфюм на сумму 28396.18 ₸,748563.2089384845,Merchant_27
CLIENT_044,2025-06-24,-19826.25699964835,KZT,debit,парфюм,Транзакция парфюм на сумму 19826.26 ₸,728736.9519388361,Merchant_61
CLIENT_044,2025-06-16,-9993.399209039977,KZT,debit,обмен валют,Транзакция обмен валют на сумму 9993.40 ₸,718743.5527297962,Merchant_73
CLIENT_044,2025-05-19,95359.31369531376,KZT,credit,кафе,Транзакция кафе на сумму 95359.31 ₸,814102.8664251099,Merchant_31
CLIENT_044,2025-06-03,-43177.032578211976,KZT,debit,люкс,Транзакция люкс на сумму 43177.03 ₸,770925.8338468979,Merchant_65
CLIENT_044,2025-04-26,-15416.902718802881,KZT,debit,ресторан,Транзакция ресторан на сумму 15416.90 ₸,755508.931128095,Merchant_34
CLIENT_044,2025-05-19,54716.7253362577,KZT,credit,gold,Транзакция gold на сумму 54716.73 ₸,810225.6564643527,Merchant_22
CLIENT_044,2025-08-07,-8281.088537194568,KZT,debit,косметика,Транзакция косметика на сумму 8281.09 ₸,801944.5679271582,Merchant_85
CLIENT_044,2025-08-15,122795.11366458859,KZT,credit,украшения,Транзакция украшения на сумму 122795.11 ₸,924739.6815917467,Merchant_66
CLIENT_044,2025-09-04,-20743.257983916927,KZT,debit,perfume,Транзакция perfume на сумму 20743.26 ₸,903996.4236078298,Merchant_69
CLIENT_044,2025-09-04,-49207.072065075576,KZT,debit,люкс,Транзакция люкс на сумму 49207.07 ₸,854789.3515427542,Merchant_24
CLIENT_044,2025-07-11,-36985.365852305375,KZT,debit,ювелирные,Транзакция ювелирные на сумму 36985.37 ₸,817803.9856904489,Merchant_1
CLIENT_044,2025-07-28,-26894.704711633243,KZT,debit,парфюм,Транзакция парфюм на сумму 26894.70 ₸,790909.2809788156,Merchant_50
CLIENT_044,2025-04-11,-40775.461260118325,KZT,debit,currency exchange,Транзакция currency exchange на сумму 40775.46 ₸,750133.8197186973,Merchant_80
CLIENT_044,2025-08-30,-42840.61113794083,KZT,debit,люкс,Транзакция люкс на сумму 42840.61 ₸,707293.2085807566,Merchant_5
CLIENT_044,2025-08-04,-36152.84246567074,KZT,debit,подписка,Транзакция подписка на сумму 36152.84 ₸,671140.3661150858,Merchant_73
CLIENT_044,2025-03-25,-5822.861636609646,KZT,debit,cosmetics,Транзакция cosmetics на сумму 5822.86 ₸,665317.5044784761,Merchant_49
CLIENT_044,2025-08-15,100421.95413762491,KZT,credit,perfume,Транзакция perfume на сумму 100421.95 ₸,765739.4586161011,Merchant_89
CLIENT_044,2025-07-22,-28726.526869923764,KZT,debit,online,Транзакция online на сумму 28726.53 ₸,737012.9317461773,Merchant_76
CLIENT_044,2025-05-30,43060.02219076902,KZT,credit,бензин,Транзакция бензин на сумму 43060.02 ₸,780072.9539369462,Merchant_79
CLIENT_044,2025-03-31,-6496.571845154827,KZT,debit,subscription,Транзакция subscription на сумму 6496.57 ₸,773576.3820917914,Merchant_55
CLIENT_044,2025-05-19,-46713.48488412302,KZT,debit,jewelry,Транзакция jewelry на сумму 46713.48 ₸,726862.8972076684,Merchant_41
CLIENT_044,2025-08-23,-46708.83806988438,KZT,fx_sell,fx_sell,Транзакция fx_sell на сумму 46708.84 ₸,680154.0591377841,Merchant_12
CLIENT_044,2025-03-21,-45214.72417995001,KZT,debit,здоровье,Транзакция здоровье на сумму 45214.72 ₸,634939.3349578341,Merchant_81
CLIENT_044,2025-03-29,-26118.61339724452,KZT,debit,здоровье,Транзакция здоровье на сумму 26118.61 ₸,608820.7215605896,Merchant_54
CLIENT_044,2025-07-19,46591.052584753066,KZT,credit,приложения,Транзакция приложения на сумму 46591.05 ₸,655411.7741453426,Merchant_78
CLIENT_044,2025-04-25,-46472.8258337966,KZT,debit,subscription,Транзакция subscription на сумму 46472.83 ₸,608938.948311546,Merchant_50
CLIENT_044,2025-07-18,-12330.691760928214,KZT,debit,премиум,Транзакция премиум на сумму 12330.69 ₸,596608.2565506177,Merchant_5
CLIENT_044,2025-08-13,64010.32046449761,KZT,credit,доллар,Транзакция доллар на сумму 64010.32 ₸,660618.5770151154,Merchant_81
CLIENT_044,2025-07-10,-6015.551586831155,KZT,debit,магазин,Транзакция магазин на сумму 6015.55 ₸,654603.0254282843,Merchant_87
CLIENT_044,2025-06-12,-10153.30099838843,KZT,debit,premium,Транзакция premium на сумму 10153.30 ₸,644449.7244298959,Merchant_1
CLIENT_044,2025-07-31,67046.42460953872,KZT,credit,супермаркет,Транзакция супермаркет на сумму 67046.42 ₸,711496.1490394346,Merchant_41
CLIENT_044,2025-06-27,76462.7131690266,KZT,credit,развлечения,Транзакция развлечения на сумму 76462.71 ₸,787958.8622084612,Merchant_85
CLIENT_044,2025-03-19,-11058.894714518283,KZT,debit,фитнес,Транзакция фитнес на сумму 11058.89 ₸,776899.9674939428,Merchant_5
CLIENT_044,2025-05-14,100956.14220028945,KZT,credit,jewelry,Транзакция jewelry на сумму 100956.14 ₸,877856.1096942322,Merchant_63
CLIENT_044,2025-09-07,-48170.12243206571,KZT,debit,luxury,Транзакция luxury на сумму 48170.12 ₸,829685.9872621666,Merchant_97
CLIENT_044,2025-06-09,107770.65782391756,KZT,credit,косметика,Транзакция косметика на сумму 107770.66 ₸,937456.6450860841,Merchant_87
